num,magazine_tag_list,magazine_id
14583,"['사회혁신', '비영리', '디자인싱킹']",22990
14584,"['인문학', '생태학', '교양과학']",37340
14585,"['일상툰', '웹툰', '그림일기']",24103
14586,"['금융', '은행', '은행뉴스']",24100
14587,"['독립출판', '자비출판', '책출간']",37343
14588,"['에세이', '일기', '수필']",37345
14589,"['브런치북', '워킹맘', '어린이집', '육아휴직']",22999
14590,"['독서', '서평', '구절']",22998
14591,"['일상', '휴가', '독립출판']",15631
14592,"['디지털마케팅', '마케터', '퍼포먼스마케팅']",44935
14593,"['경계', '정의내릴수없는', '애매모호한']",15633
14594,"['여행기', '배낭여행', '혼자여행']",44934
14595,"['시', '철학', '문예']",30172
14596,"['타로카드', '타로마스터', '타로리딩']",44937
14597,"['책리뷰', '미래트렌드', 'HRD']",7455
14598,"['영화', '책', '음악']",7452
14599,"['서평', '북리뷰', '후기']",15637
14600,"['동성애', '레즈비언', '레즈비언바로알기']",44932
14601,"['꿈', '버킷리스트', 'bucketlist']",3007
14602,"['옷만들기', '원피스', '아이옷']",3001
14603,"['믿음', '확신', '마라나타']",3000
14604,['1001'],3008
14605,"['해외축구', '축구선수', '축구에세이']",27457
14606,"['스물', '인턴', 'Deepr']",27450
14607,"['여행', '프랑스', '파리']",30756
14608,"['그림', '독서', '책읽기']",7936
14609,"['도시농업', '도시농부', '도농교류']",30378
14610,"['단편', '탄도학', '사랑의종류']",30379
14611,"['인터뷰', '나다움', '비저너리']",30370
14612,"['맛집', '음식', '일러스트']",30374
14613,"['재테크', 'P2P금융', '넥스리치펀딩']",38269
14614,"['경영', '리더십', 'MBA']",31022
14615,"['도시', '동네', '마을']",31020
14616,"['카드뉴스', '신용카드', '체크카드']",31027
14617,"['일상툰', '그림에세이', '레즈비언']",24034
14618,"['일상', '일기', '다이어리']",31025
14619,"['책', '독서', '호야']",31024
14620,"['여행', '동남아여행', '태국여행']",24035
14621,"['해외자원봉사', '오로빌', '우왕좌왕']",24032
14622,"['일상', '기억', '문덕']",10674
14623,"['문학', '소설', '습작']",37232
14624,"['스타트업', '플랫폼', '마이리얼트립']",23228
14625,"['스타트업', '성장', '신입']",23229
14626,"['책리뷰', '도서관']",23223
14627,"['브런치북', '여행', '유럽', '유럽여행']",23220
14628,"['여행', '치앙마이', '태국']",23226
14629,"['여행', '유럽', '유럽여행']",23224
14630,"['에세이', '그림일기', '일러스트']",16980
14631,"['연애', '오랜만이라', '어떻게해야할지']",30958
14632,"['블록체인', '케이체인', 'ICO']",30954
14633,"['취업', '취업준비생', '취업준비']",30955
14634,"['여행', '여행핵심지', '별점평가']",30956
14635,"['자기소개서', '면접', '인적성검사']",30957
14636,"['여행', '커피', 'cafeTHE']",30950
14637,"['마케팅', '콘텐츠', '브랜딩']",30952
14638,"['육아', '헬조선', '요즘엄마들']",16985
14639,"['정치', '뉴욕', '미국']",16984
14640,"['인터뷰', '뮤지션', '방구석음악가']",30753
14641,"['생각인터뷰', '사람만나기', '네트워크인터뷰']",3917
14642,"['리더십', '사장학', 'CEO커뮤니케이션']",3916
14643,"['삶', '관점', '생각연습']",3915
14644,"['일상', '삶', '생각']",3914
14645,"['이민', '독일생활', '삼성퇴사']",3919
14646,"['서울', '자취생', '인맥관리']",3918
14647,"['브런치북', '에세이', '공감', '일러스트']",34705
14648,"['생각', '가치', '아이디어']",6731
14649,"['브런치북', '그림책', '독서', '책일기']",34707
14650,"['문학', '소설', '창작']",6733
14651,"['쉼', '휴식', 'refresh']",6734
14652,"['브런치북', '영화', '문화', '영화비평']",6735
14653,"['카카오', '챗봇', '오픈빌더']",34703
14654,"['브런치북', '영화', '이미지', '파라이미지']",34702
14655,"['육아', '튼튼이']",6738
14656,"['기록', '일상', '에세이']",6739
14657,"['대학원생', '스터디', 'RP']",35250
14658,"['블록체인', '암호화폐', 'ICO']",35251
14659,['보자마자리뷰'],35254
14660,"['생각', '세상', '심리학']",35255
14661,"['음악', '사적인', '플레이리스트']",35256
14662,"['대처법', '월요병', '싫어증']",35257
14663,"['여행', '신혼여행', '떠나요']",35258
14664,"['브런치북', '사랑', '에세이', '관계']",35259
14665,"['어플', '대학생', '추천']",32701
14666,"['브런치북', '덴마크', '이탈리아', '여덟살']",32700
14667,"['미래', '과거', '현재']",32707
14668,"['마녀의제주살이', '제주에서산다는것', '남은건사진뿐']",32706
14669,"['작곡', '홈레코딩', '미디작곡']",32704
14670,"['일상', '이야기', '개인']",32709
14671,"['일기', '창업', '회고']",32708
14672,"['영어', '수능', '독해']",22176
14673,"['영화음악', '클래식', '음악감상']",22171
14674,"['여행', '한수희', '여행이라는참이상한일']",22170
14675,"['수기', '조울증', '양극성장애']",6088
14676,"['일상', '감성', '일러스트']",6086
14677,"['여행', '건축', '스리랑카']",6084
14678,"['에세이', '공감', '어른']",22179
14679,"['인터뷰', '트레이너', '선수']",22178
14680,"['에세이', '사랑과그리움', '일상의깨달음']",6080
14681,"['취재후기', 'ICT', 'IP']",6081
14682,"['박근혜', '박근혜정부', '박근혜청와대']",43819
14683,"['석산진성영', '진성영', '캘리작가석산']",43818
14684,"['소설', '단편소설']",43816
14685,"['드라마', '에세이', '직장인']",43815
14686,"['사랑', '연애', '이별']",43814
14687,"['결혼준비', '스드메', '예비부부']",43813
14688,"['사랑', '결혼', '신혼']",43812
14689,"['에세이', '반려동물', '강아지']",43811
14690,"['사진여행', '여행에세이', '홍콩여행']",5013
14691,"['기획', 'UX', '서비스']",5016
14692,"['30대', '현재', '이상과현실']",4416
14693,"['여행툰', '여행웹툰', '여행만화']",4414
14694,"['브런치북', '모녀사이', '아웅다웅']",4411
14695,"['브런치북', '그림', '일러스트', '창작']",36288
14696,"['그림', '일러스트', '캐릭터']",36289
14697,"['스타트업', '기업문화', '옴니어스']",36282
14698,"['스타트업', '채용', '어서오세요']",36283
14699,"['패션', '비즈니스', 'AI']",36281
14700,"['영화', '에세이', '아재']",36286
14701,"['에세이', '노래', '가사']",36284
14702,"['브런치북', '영화', '영화이야기']",36285
14703,"['스타트업', '이대상권', '창년창업']",36111
14704,"['리뷰', '책', '책이야기']",36130
14705,"['일본', '조선인', '동포']",25467
14706,['위클리매거진'],36135
14707,['덴마크'],36136
14708,['위클리매거진'],36137
14709,"['채식', '비건', '마크로비오틱']",36138
14710,"['스타트업', '커리어']",36139
14711,"['브런치북', '삶의기쁨과슬픔', '책미술음악영화여행', '삶과예술문화']",41507
14712,"['브런치북', '어떤하루', '일상의순간들']",41506
14713,"['브런치북', '심리학']",41502
14714,"['브런치북', '여행', '커피', '추억']",41501
14715,"['브런치북', '대화의조각', '조각대본', '단편희곡집']",41500
14716,"['브런치북', '직장인의대외활동', '퇴근후의삶', '사이드잡']",41509
14717,"['브런치북', '독후감', '티보프부코펜', 'bookopen']",41508
14718,"['영화', '책', '생각']",36114
14719,"['브런치북', '해외취업', '크루즈승무원', '승무원']",39618
14720,"['브런치북', '교육', '학습', '에듀테크']",39615
14721,"['브런치북', '아프리카', '배낭여행']",39616
14722,"['브런치북', '해외여행', '스타트업', '디지털노마드']",39617
14723,"['도서', '자동화', '인공지능']",39610
14724,"['기술', '자동화', '인공지능']",39611
14725,"['브런치북', '제주도여행', '루파고', '제주도비경']",39612
14726,"['번역', '통역', '통번역사']",21494
14727,"['잡문', '영화']",7160
14728,"['잡문', '책', '감상']",7161
14729,"['그림', '여행', '아프리카']",7166
14730,['9급공무원'],7167
14731,"['자서전', '자기계발', '일기쓰기']",7164
14732,"['일상', '잡문집', '하루키']",37663
14733,['생각정리'],33561
14734,"['영화', '에세이', '아무말대잔치']",37660
14735,"['책방', '책방일기', '성북구책방']",37667
14736,"['독서', '하리하리', '완독']",33565
14737,"['소설', '이야기', '단편소설']",33566
14738,"['에세이', '삶', '세계']",37664
14739,"['생산성', 'productive']",33569
14740,"['사람', '삼성', '초격차']",37669
14741,"['다이어리', '힐링', '유방암']",37668
14742,"['글쓰기', '에세이', '부부']",30033
14743,"['여행', '캐나다', '오로라']",30032
14744,"['드라마', '에세이', '드라마리뷰']",30031
14745,"['연애에세이', '연애칼럼']",30030
14746,"['커뮤니티비즈니스', '마을공동체', '안심마을']",30037
14747,['영상공부방'],30036
14748,"['에세이', '부부', '무자녀']",30035
14749,"['뉴스리터러시', '신문활용교육', '다독다독']",8071
14750,"['일상', '마음', '퇴사']",8072
14751,"['자존감', '자아발견', '나를사랑하는시간']",8074
14752,"['브런치북', '도쿄', '멜랑꼴리', '시부야의고독']",40676
14753,"['브런치북', '미니멀라이프', '최소한의소비', '덜쓰는삶']",40677
14754,"['브런치북', '술', '에세이', '당신의도수']",40674
14755,"['브런치북', '경제', '정치', '브라질']",40675
14756,"['브런치북', '일상', '아재']",40672
14757,"['직장인', '회사', '회사원']",44952
14758,"['글쓰기', '작가', '1인출판']",44951
14759,"['브런치북', '호치민', '월급쟁이', '라오스']",40671
14760,"['스포츠', '현장', '체육시민연대']",25461
14761,"['브런치북', '향수', '향수리뷰']",40678
14762,"['일상', '에세이', '삶']",36653
14763,"['유기견', '유기견임시보호', '임보일기']",38226
14764,"['브런치북', '그림', '에세이', '마음']",38224
14765,['소설'],38225
14766,"['자동화', '인공지능', '디스토피아']",38222
14767,"['건강', '병원', '건강관리']",38223
14768,"['짧은생각', '이런일저런일', '열심히살자']",38220
14769,"['브런치북', 'design', 'coding', 'she']",38221
14770,"['직장인', '마케터', '이벤트']",38229
14771,"['브런치북', '직장인', '이직', '경력관리']",18497
14772,"['일상', '생각', '단상']",13617
14773,"['유럽여행', '여행영상', 'vlog']",18496
14774,['세계여행'],13610
14775,"['드로잉', '기억', '사회적공감']",43373
14776,['성경'],43376
14777,"['동기부여', '경영', '리더십']",43377
14778,"['산책', 'place', '컨셉진']",14170
14779,['smart1tip'],2306
14780,"['글귀', '캘리그라피', '손글씨']",19014
14781,"['디자이너', 'design', '다르게생각하기']",5820
14782,"['그냥글', '긴호흡글', 'inspring']",19016
14783,"['리뷰', '드라마', 'TV']",5822
14784,"['일상', '에세이', '삶']",5824
14785,"['로맨스', '웹소설', '일상환타지']",19012
14786,"['영화평', '인권영화', '영화인권']",5826
14787,"['여행', '세계여행', '지구일주']",5829
14788,"['에세이', '수필', '룬아생활']",18490
14789,"['에세이', '책', '산문']",11265
14790,"['피너츠', '스누피', '피너츠북']",16061
14791,"['브런치북', '연애', '행복', '30대의사랑이야기']",5841
14792,"['영화', '영화리뷰', '세계화']",11284
14793,"['에디터', '콘텐츠', '프리랜서']",28265
14794,"['시', '감성에세이', '달']",43596
14795,['마술'],43597
14796,"['글쓰기', '심리', '에세이스트']",43594
14797,"['브런치북', '직장생활', '회사생활', '신입사원']",28264
14798,"['영화', '역사', '한국사']",43598
14799,"['뮤지컬', '뉴욕', '유학기']",42429
14800,"['IT', '마케팅', '스타트업']",42428
14801,"['음악', '인디', '음악추천']",42425
14802,"['일상', '에세이', '감성']",42427
14803,"['사랑', '연애', '이별']",42426
14804,"['마케팅', '블로그마케팅', '체험단마케팅']",42421
14805,"['마케팅', '인스타그램', '인스타그램마케팅']",42420
14806,"['귀농귀촌', '자급자족', '조화로운삶']",42423
14807,"['개발자', 'IT', '소프트웨어']",42422
14808,"['회사', '직장', '팀장']",17313
14809,"['직장인', '생존', '블랙코메디']",17899
14810,['삶의기술'],17315
14811,"['에버노트', '초등교사', '활용법']",17317
14812,"['브런치북', '기록', '일상', '사색']",17316
14813,"['영화', '사회이슈', '문화와정치']",17319
14814,"['슬로베니아여행', '슬로베니아']",12793
14815,"['쿠웨이트', '쿠웨이트맛집', '쿠웨이트여행']",12790
14816,"['일상', '에세이', '감성']",12797
14817,['일회용카메라'],12794
14818,"['여행', '사진', '필름카메라']",9154
14819,"['국가', '세계', '나라']",9157
14820,"['커피', '창업', '이슈']",9156
14821,['ux'],9151
14822,"['육아일기', '아빠육아', '쌍둥이육아']",9153
14823,"['일상', '기억', '수필']",9152
14824,"['브런치북', '영화', '영화리뷰', '영화추천']",9158
14825,"['퍼스널브랜딩', 'SNS마케팅', '차이나마케팅']",16951
14826,"['브런치북', '자기계발', '직업', '멘토링']",16952
14827,"['예술', '아티스트', '서예']",16953
14828,"['여행', '에세이']",16956
14829,"['영화', '평론', '감상문']",16957
14830,"['독일', '외국생활', '외국인']",16958
14831,"['여행', '에세이', '사진']",16959
14832,"['브런치북', '여행', '여행후기', '여행가']",7902
14833,"['자연', '힐링', '사진에세이']",7903
14834,"['여행에세이', '트래블링해피니스', '해외여행기']",7904
14835,"['술', '음주', '취생록']",7907
14836,"['일상', '에세이', '인생']",21198
14837,"['앱', '취약점', '점검']",12243
14838,"['동화', '일러스트', '마녀']",12244
14839,"['일상', '사진']",12247
14840,"['startup', 'law', 'us']",12248
14841,"['만남', '사람', '인터뷰']",21190
14842,"['디자인', '크리에이티브', '데일리호텔']",21191
14843,"['에세이', '감성글', '단편']",21196
14844,"['영화', '감상', '비평']",21197
14845,"['그림', '여행', '국내']",20821
14846,"['자기계발', '유학', 'MBA']",20820
14847,"['마케팅', '사회초년생', '실전스터디']",20825
14848,"['그림', '일러스트', '일러스트레이터']",20824
14849,"['대만맛집', '대만', '대만맛사냥']",20827
14850,"['직장인', '회사', '회사생활']",20826
14851,"['IT', '스타트업', 'Tech']",20829
14852,"['대만여행', '대만볼거리', '대만멋사냥']",20828
14853,"['여행', '도쿄', '한일관계']",46946
14854,"['여행에세이', '쿠바여행', '아바나']",21441
14855,"['팟캐스트', '책리뷰', '책방송']",21442
14856,"['스타트업', '창업']",21443
14857,['고위험산모'],46942
14858,"['브런치북', '책', '독서', '독서모임']",21445
14859,"['마음', '신앙', '말씀']",21446
14860,"['나무', '나무소녀', '분재원']",21447
14861,"['일상', '에세이', '국제커플']",21448
14862,"['camino', '순례길프랑스길', '순례길준비하기']",21449
14863,"['일상', '생각', '일기']",46949
14864,"['농업', '생태계', '농업기술']",10583
14865,"['건강한다이어트', '저탄수화물다이어트', '간헐절단식']",41998
14866,"['반려견', '일러스트', '비글']",41994
14867,"['서평', '혼잣말', '후기']",41995
14868,"['독일유학', '독일석사', '정치학석사']",41996
14869,"['리뷰', '과장법', '쾌락주의']",41997
14870,['위클리매거진'],41990
14871,"['cookalone', '매주일요일']",41991
14872,"['리뷰', '책', '도서']",41992
14873,"['일상', '행복', '인생']",41993
14874,"['일상', '맛집', '음식']",26878
14875,"['일상', '일기', '소소찬란']",26879
14876,"['테크', '해외취업', '노력']",44548
14877,"['프랑스교육', '프랑스초등학교', '프랑스유치원']",44549
14878,"['문화유산', '고고학', '유물']",26872
14879,"['여행', '일상여행', '우리동네']",44547
14880,['제주그림메모'],44540
14881,"['영화', '영화리뷰', '영화추천']",44541
14882,"['리뷰', '영화', '다큐멘터리']",44543
14883,"['영화', '책', '음악']",13162
14884,"['리뷰', '영화', '책']",21804
14885,"['프랑스', '워킹홀리데이', '파리']",13113
14886,['금수저'],13117
14887,"['예술', '지망생', '사무업무']",13116
14888,"['글쓰기', '에세이', '인문학']",13115
14889,"['사랑', '부부', '예술가의아내']",13119
14890,"['마음', '위로', '위로하는방법']",28724
14891,"['인터뷰', '브랜드철학', '히스토리']",28449
14892,"['review', '제품리뷰', 'cycling']",28448
14893,"['브런치북', '여행', '에세이', '여행에세이']",28447
14894,"['예술', '클래식', '클래식음악']",28446
14895,"['식물', '이미지', '식물일기']",28444
14896,"['포토에세이', '감성에세이', '사진에세이']",28442
14897,"['트렌드', '지금', '컬처큐레이션']",28441
14898,"['브런치북', '일상', '커피', '바리스타']",28440
14899,"['일상', '에세이', '일기']",20313
14900,"['트라이애슬론', '철인3종', '철인3종경기']",16392
14901,"['모스크바', '러시아', 'MOscow']",20311
14902,"['스타트업', '마케터', '언론고시']",20310
14903,"['영화', '책', '필사']",20317
14904,"['여행', '에세이', '하와이']",20316
14905,"['이민', '유학', '미국']",20314
14906,"['ux', 'motion', 'uxtalk']",20319
14907,"['에세이', '수필', '소회']",16394
14908,"['여행', '아프리카', '트럭킹']",1304
14909,"['일상', '생각', '수필']",1305
14910,"['영화', '영화리뷰']",23750
14911,"['커피', '빌카밤바', '에콰도르']",1307
14912,"['영화', '영화리뷰', '에세이']",1300
14913,['오로라'],23754
14914,"['코딩', '코딩교육', 'SW교육']",23755
14915,"['숙성', '김태경', '식육마케터']",23758
14916,"['글쓰기', '끄적', '심심풀이']",1308
14917,['사람'],1309
14918,"['인사이트', '인생', '명언']",27042
14919,"['아버지', '한국전쟁', '참전용사']",27043
14920,['beer'],27040
14921,"['창업', '동네서점', '독립서점']",27044
14922,"['결혼생활', '프랑스', '프랑스식']",27045
14923,"['일상툰', '나를위한시간']",35012
14924,"['크리에이터', '유튜버', '콘텐츠크리에이터']",35013
14925,"['브런치북', '문학', '소설', '짧은소설']",35011
14926,['연애법률상담'],35016
14927,['성범죄대응매뉴얼'],35017
14928,"['글쓰기', '에세이', '글']",35014
14929,"['일상', '육아', '심플라이프']",35015
14930,"['사회', '인문학', '변호사']",35018
14931,"['일기', '변호사']",35019
14932,"['브런치북', '교육', '놀이', '4차산업혁명']",32545
14933,"['죽음', '임신', '니체']",32546
14934,['웹툰'],32541
14935,"['인도', '한일커플', '북인도']",32542
14936,"['따뜻한말', '배려사회만들기', '위로감성작가']",8332
14937,"['명언', '나폴레온힐', '성공좌우명']",8333
14938,"['창업', '외식창업', '식당창업']",8330
14939,['사진'],8331
14940,"['기타', '혼자서는못쳐', '기타교습소']",8336
14941,"['에세이', '시']",8338
14942,"['네팔', '파슈파티나트', '화장터의아이들']",8339
14943,"['리뷰', '영화', '에니매이션']",9904
14944,"['리뷰', '영화', '드라마']",9905
14945,"['일상', '단상', '사소함']",9903
14946,"['음악', '공연', '클래식']",9900
14947,"['영화', '글쓰기', '책']",9901
14948,"['VUE', 'JAVASCRIPT', 'ES2015']",34939
14949,"['예술', '문화읽기', '문화에세이']",9909
14950,"['전자책', '로맨스소설', '로맨스소설추천']",30695
14951,"['취향', '취미', '관심사']",32098
14952,"['영화', '드라마', '책']",179
14953,"['일상', '발레', '발레맘']",30693
14954,"['협상교육', '협상과정', '디자인협상']",32091
14955,"['청소년협상', 'jdnc', '협상과정']",32090
14956,"['직장생활', '자기계발', '영감']",32097
14957,"['사랑', '연애', '이성']",32096
14958,"['브런치북', '세계여행', '해외여행', '발리한달살기']",32095
14959,['중국'],34933
14960,"['공연전시', '문화예술법', '공연예술법']",22409
14961,['도서리뷰'],22408
14962,"['청춘', '아르바이트', '알바']",22405
14963,"['제주도여행', '대안교육', '제주캠프']",22404
14964,['위클리매거진'],22400
14965,"['대안교육', '합숙훈련', '여수돌산']",22403
14966,['위클리매거진'],22402
14967,"['종합소득세', '종합소득세신고', '세금신고']",26319
14968,['여행'],26317
14969,"['여행', '술', '유럽']",26316
14970,"['캐나다', '삼십대', '백수일상']",26310
14971,"['엄마', 'mom']",25548
14972,"['요리', '이탈리아', '이탈리아요리']",25759
14973,['위클리매거진'],25752
14974,"['에세이', '글', '그냥']",25754
14975,"['노래', '노래가사']",25757
14976,"['메이크업', '뷰티', '메이크업따라하기']",3665
14977,['일기'],3664
14978,"['일상', '웹툰', '그림에세이']",24809
14979,"['글쓰기', '소설', '시']",24808
14980,"['책', '독서', '낭독회']",3661
14981,"['이론', '설탕', '쏟았네']",3660
14982,['트렌드'],3663
14983,"['시', '자유글', '생각옮기기']",3662
14984,"['아시아', '해외여행', '동남아']",21830
14985,"['일상', '베를린', '커리어']",24807
14986,"['육아', '엄마', '심리']",24806
14987,"['신앙', '하나님', '크리스찬']",21837
14988,"['여행', '세계여행', '관광']",3591
14989,"['건축', '스타트업', '대한건축거래소']",11609
14990,"['시', '자작시']",3597
14991,"['자기계발', '공부', '수험생']",3595
14992,"['드로잉', '그림일기', '놀이터']",36733
14993,"['배낭여행', '몽골', '러시아']",36730
14994,"['IT', '수필', '회사생활']",36737
14995,"['일상툰', '그림일기', '육아툰']",44423
14996,"['재테크', '경제', '금융']",42481
14997,"['할머니', '나이듦', 'grandma']",42486
14998,"['스타트업브랜딩', '서비스브랜딩', '작은기업브랜딩']",43628
14999,"['브런치북', '기술', '테크놀로지', '기술과인간']",40909
15000,"['여행', '이건뭘까']",21288
15001,"['여행', '클리셰', '망작']",21289
15002,"['영화', 'movie', '영화음악']",27861
15003,"['직장인', '공감', '웹툰']",27865
15004,"['여행기', '베트남', '커플']",27868
15005,"['스포츠', '스포츠마케팅', '스포츠마케터']",39228
15006,"['브런치북', '일상', '라디오', '음악']",657
15007,"['브런치북', '소설', '이별', '사계절']",41359
15008,"['성장', '업무능력', '역량개발']",33762
15009,"['일상', '작가', '출간']",33763
15010,"['세상', '질문', '대답']",33760
15011,"['생각', '단상', '노필터링']",33761
15012,"['음악', '뮤직', '음반']",33766
15013,"['브런치북', '광고', '마케팅', '광고회사']",33767
15014,"['브런치북', '뉴욕여행', '볼리비아여행', '마드리드여행']",18529
15015,"['IT', '오디오', '하이파이']",33765
15016,"['여행', '미국여행', '주말여행']",18527
15017,"['일상', '생각', '감성']",37064
15018,"['브런치북', '마음', '하지못한말', '할말이있었어']",37067
15019,['위클리매거진'],37066
15020,['쪽방'],37060
15021,"['우주', '우주여행', '로켓']",18521
15022,"['생각정리', 'ted', '질문과답']",30238
15023,"['마음', '감정', '솔직솔직']",30235
15024,"['사회혁신', '당사자연구', '듣는연구소']",30234
15025,"['프라하', '체코', '유렵여행']",15175
15026,"['요리', '자취요리', '자취']",15174
15027,"['브런치북', '나의아름다운도시', '터무니를찾아서', '내가사는곳에대한애정']",30231
15028,"['제주여행', '제주숲', '숲해설']",30230
15029,"['미술', '스타트업', '비하인드스토리']",30233
15030,"['life', 'meaning', 'meditation']",15170
15031,"['책', '인생', '서평']",45871
15032,"['브런치북', '직장인', '다재다능', '어정쩡']",39518
15033,"['브런치북', '일상', '육아', '에세이']",41351
15034,"['브런치북', '재테크', '투자', '주식']",39513
15035,"['브런치북', 'X세대']",39511
15036,"['브런치북', '글쓰기', '글쓰기탐구생활', '일반사람글쓰기']",39510
15037,"['물', '심리학', '노자']",31729
15038,"['브런치북', '에디터', '회사생활', '편집자']",31724
15039,"['IT', '트렌드', '신제품']",31725
15040,"['온라인마케팅', '마케터', '퍼포먼스마케팅']",31727
15041,['영화'],5803
15042,"['브런치북', '여행', '에세이', '퇴사']",34004
15043,"['연애', '4년차', '보통의연애']",31571
15044,"['책', '독서', '미디어스']",650
15045,"['스타벅스', '블루보틀', '블루보틀에다녀왔습니']",31188
15046,"['브런치북', '불안', '공황장애', '돈패닉']",31189
15047,"['여행', '자전거여행', '자전거']",4238
15048,"['포토에세이', '데일리']",4237
15049,"['건강', '밸런스', '자기치료']",31185
15050,"['노랫말', '멜로디']",4235
15051,"['길', '길사람삶', '걷고의숨터']",31187
15052,"['생각', '잡담']",4233
15053,"['브런치북', '일상', '에세이', '삶']",4232
15054,"['단편소설', '공상']",4231
15055,"['꿈', '목표', '버킷리스트']",4230
15056,"['브런치북', '독립영화', '예술영화', '다양성영화']",35355
15057,"['음식', '인터뷰', '소울푸드']",35354
15058,"['영화', '아프리카', '다큐멘터리']",35356
15059,"['시', 'poem', '자작시']",35351
15060,"['일본', 'muji', '관찰일기']",35353
15061,"['융합', '컴퓨터공학', '건축공학']",35352
15062,"['영어', 'english', '영문']",35358
15063,"['에세이', '문화', '프랑스']",23414
15064,"['영화', '삶', '영화평론']",23417
15065,"['삶', '철학', '예술']",23416
15066,"['패션', '코디', '옷잘입는법']",23410
15067,"['에세이', '사진', '시']",23413
15068,"['에세이', '여행에세이', '산티아고순례길']",24478
15069,"['아날로그', '감각', '상실']",7290
15070,"['일상', '사랑', '결혼']",7291
15071,"['국내여행', '길', '거제도']",7292
15072,"['진상', '서비스직']",7295
15073,"['꿈', '청춘', '20대']",7297
15074,"['글쓰기', '책', '독서']",7298
15075,"['독서', '단상', '변기']",10311
15076,['유럽의책방'],10312
15077,"['잡지', '개벽사', '개벽신문']",10313
15078,"['소설', '픽션', '습작']",10315
15079,"['브런치북', '여행', '까미노', '떠남']",10316
15080,"['국내여행', '세계여행', '해외여행']",6297
15081,"['자기계발', '강의리뷰', '기업직무교육']",6296
15082,"['design', 'creative', '티몬']",6295
15083,"['문학', '수필', '산문']",6292
15084,"['마블', 'DC', '히어로']",6291
15085,"['일상다반사', '잡스러운', '내생각내공간']",6290
15086,['셀프리더십'],29376
15087,['genieeeek'],33609
15088,"['소설', '신춘문예', '등단']",29378
15089,"['브런치북', '드로잉', '서울', '에세이']",38446
15090,"['책', '서평', '학습']",38447
15091,"['미국생활', '시카고']",38444
15092,"['공간', '로컬', '공유주방']",38445
15093,"['생활정보', '엽기적인', '알뜰정보']",38442
15094,"['피처에디터', 'GQ', 'ARENA']",38443
15095,['위클리매거진'],38440
15096,"['제주도', '제주이주']",38441
15097,"['노트', '대학생', '대학교']",874
15098,['보라쇼'],875
15099,"['컬처그라퍼', '론리플래닛', '여행서']",873
15100,"['와인', '치즈', '와이너리']",870
15101,"['시', '필사', '시필사']",38449
15102,"['리뷰', '영화', '영화감상']",4592
15103,"['일상', '에세이', '생각']",4593
15104,"['브런치북', '마인드스토리', '참된지혜', '마인드변화']",4590
15105,"['책', '교사', '교실']",4591
15106,"['일상', '에세이', '산문']",4597
15107,"['일상', '생각', '20대']",4595
15108,"['가족', '귀농', '은퇴']",4599
15109,"['문학', '글', 'literature']",12087
15110,"['책', '독서', '감삼']",5201
15111,"['학교', '교사', '윤리교사']",5203
15112,"['영화', 'movie', '시네마천국']",5202
15113,"['여자', '30대', '엽서']",5205
15114,"['여행사진', '여행에세이', '거리여행']",5204
15115,"['모바일앱', '스마트팜', 'IoT']",5209
15116,"['20대', '감성에세이', '청년']",7939
15117,"['심리치유', '정신분석', '마음분석']",36075
15118,"['여행', '인터뷰', '청년']",36077
15119,"['일상', '에세이', '부부']",36076
15120,"['예술', '작가', '작품']",36071
15121,"['사랑', '연애', '인간관계']",36073
15122,"['술', '우리술', '월간주방장']",36079
15123,"['글쓰기', '책', '독서']",11191
15124,"['소통', '인생', '길']",14346
15125,"['그림', '책소개', '신간소개']",11193
15126,"['브런치북', '소설', '장편', '연재소설']",33246
15127,"['일상', '라이프스타일', '인생고민']",14343
15128,"['브런치북', '사랑', '관계', '연애']",18643
15129,"['일기', '여행가', '2018']",33243
15130,"['일상', '용기']",11196
15131,"['전쟁', '밀리터리', '군사']",11198
15132,"['아동심리', '심리미술', '미술교육']",18649
15133,"['영화', '영화리뷰', '예술영화']",17922
15134,"['여행', '스페인어', '멕시코']",17923
15135,"['글쓰기', '작문', '필사']",17920
15136,"['시사', '이슈', '크리틱']",17921
15137,"['독립출판', '보통엄마', '계간보통엄마']",17926
15138,"['일상', '에세이', '생각']",17927
15139,"['마케팅', 'brand', '브랜딩']",17924
15140,"['인생', '자세']",17929
15141,"['글쓰기', '책', '독서']",44034
15142,"['레시피', '디저트', '베이킹']",44035
15143,"['인문학', '스타트업', '비즈니스']",44036
15144,"['리뷰', '책', '미디어']",44037
15145,"['삶', '생각', '인생']",44030
15146,"['학벌', '지방대', '지잡대']",44033
15147,"['외국어', '링크드랭', '강의플랫폼']",44038
15148,"['개그', '트리즈', '창의성']",44039
15149,"['영화', '작은영화관', '향수시네마']",41716
15150,"['직장인', '직장생활', '좀비직장인']",41717
15151,"['여행', '에세이', '혼여']",41714
15152,"['책', '책소개', '책추천']",41715
15153,"['여행', '디자인', '브랜드']",41712
15154,"['수필', '혼자', '민감성']",41710
15155,"['일상', '육아', '싱글맘']",28939
15156,"['가족여행', '일본여행', '홋카이도']",28933
15157,"['영혼', '돌봄', '자기배려']",28931
15158,"['필름', '감성', '사진집']",28937
15159,"['love', '하하', 'loving']",28935
15160,"['책', '글', '책방']",6907
15161,"['여행', '세상', '사람']",6906
15162,"['북리뷰', '연지의북리뷰']",12422
